route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
5,LV,5_80400_0_0_2,Valea Aurie 1,0,5.0
5,LV,5_81600_0_0_4,Valea Aurie 1,0,5.0
5,LV,5_82800_0_0_2,Valea Aurie 1,0,5.0
5,LV,5_84000_0_0_4,Valea Aurie 1,0,5.0
5,S,5_21480_1_0_2,Valea Aurie 1,0,5.0
5,S,5_22620_1_0_1,Valea Aurie 1,0,5.0
5,S,5_24900_1_0_1,Valea Aurie 1,0,5.0
5,S,5_27180_1_0_1,Valea Aurie 1,0,5.0
5,S,5_28680_1_0_2,Valea Aurie 1,0,5.0
5,S,5_30480_1_0_1,Valea Aurie 1,0,5.0
5,S,5_32280_1_0_2,Valea Aurie 1,0,5.0
5,S,5_34260_1_0_1,Valea Aurie 1,0,5.0
5,S,5_36060_1_0_2,Valea Aurie 1,0,5.0
5,S,5_37680_1_0_1,Valea Aurie 1,0,5.0
5,S,5_39480_1_0_2,Valea Aurie 1,0,5.0
5,S,5_41280_1_0_1,Valea Aurie 1,0,5.0
5,S,5_43080_1_0_2,Valea Aurie 1,0,5.0
5,S,5_44880_1_0_1,Valea Aurie 1,0,5.0
5,S,5_46680_1_0_2,Valea Aurie 1,0,5.0
5,S,5_48480_1_0_1,Valea Aurie 1,0,5.0
5,S,5_50280_1_0_2,Valea Aurie 1,0,5.0
5,S,5_52080_1_0_1,Valea Aurie 1,0,5.0
5,S,5_53880_1_0_2,Valea Aurie 1,0,5.0
5,S,5_55680_1_0_1,Valea Aurie 1,0,5.0
5,S,5_57480_1_0_2,Valea Aurie 1,0,5.0
5,S,5_59280_1_0_1,Valea Aurie 1,0,5.0
5,S,5_61080_1_0_2,Valea Aurie 1,0,5.0
5,S,5_62880_1_0_1,Valea Aurie 1,0,5.0
5,S,5_64680_1_0_2,Valea Aurie 1,0,5.0
5,S,5_67200_1_0_1,Valea Aurie 1,0,5.0
5,S,5_69600_1_0_1,Valea Aurie 1,0,5.0
5,S,5_72000_1_0_2,Valea Aurie 1,0,5.0
5,S,5_73680_1_0_1,Valea Aurie 1,0,5.0
5,S,5_75480_1_0_2,Valea Aurie 1,0,5.0
5,S,5_77280_1_0_1,Valea Aurie 1,0,5.0
5,S,5_21540_1_1_1,Gara,1,5.1
5,S,5_23820_1_1_1,Gara,1,5.1
5,S,5_26100_1_1_1,Gara,1,5.1
5,S,5_27540_1_1_2,Gara,1,5.1
5,S,5_28740_1_1_1,Gara,1,5.1
5,S,5_30540_1_1_2,Gara,1,5.1
5,S,5_32100_1_1_1,Gara,1,5.1
5,S,5_33900_1_1_2,Gara,1,5.1
5,S,5_35940_1_1_1,Gara,1,5.1
5,S,5_37740_1_1_2,Gara,1,5.1
5,S,5_39540_1_1_1,Gara,1,5.1
5,S,5_41340_1_1_2,Gara,1,5.1
5,S,5_43140_1_1_1,Gara,1,5.1
5,S,5_44940_1_1_2,Gara,1,5.1
5,S,5_46740_1_1_1,Gara,1,5.1
5,S,5_48540_1_1_2,Gara,1,5.1
5,S,5_50340_1_1_1,Gara,1,5.1
5,S,5_52140_1_1_2,Gara,1,5.1
5,S,5_53940_1_1_1,Gara,1,5.1
5,S,5_55740_1_1_2,Gara,1,5.1
5,S,5_57540_1_1_1,Gara,1,5.1
5,S,5_59340_1_1_2,Gara,1,5.1
5,S,5_61200_1_1_1,Gara,1,5.1
5,S,5_63600_1_1_2,Gara,1,5.1
5,S,5_66000_1_1_1,Gara,1,5.1
5,S,5_68400_1_1_1,Gara,1,5.1
5,S,5_70800_1_1_2,Gara,1,5.1
5,S,5_71940_1_1_1,Gara,1,5.1
5,S,5_73740_1_1_2,Gara,1,5.1
5,S,5_75540_1_1_1,Gara,1,5.1
5,S,5_77340_1_1_2,Gara,1,5.1
5,D,5_21540_2_1_1,Gara,1,5.1
5,D,5_23820_2_1_1,Gara,1,5.1
5,D,5_26100_2_1_1,Gara,1,5.1
5,D,5_27540_2_1_2,Gara,1,5.1
5,D,5_28740_2_1_1,Gara,1,5.1
5,D,5_30540_2_1_2,Gara,1,5.1
5,D,5_32100_2_1_1,Gara,1,5.1
5,D,5_33900_2_1_2,Gara,1,5.1
5,D,5_35940_2_1_1,Gara,1,5.1
5,D,5_37740_2_1_2,Gara,1,5.1
5,D,5_39540_2_1_1,Gara,1,5.1
5,D,5_41340_2_1_2,Gara,1,5.1
5,D,5_43140_2_1_1,Gara,1,5.1
5,D,5_44940_2_1_2,Gara,1,5.1
5,D,5_46740_2_1_1,Gara,1,5.1
5,D,5_48540_2_1_2,Gara,1,5.1
5,D,5_50340_2_1_1,Gara,1,5.1
5,D,5_52140_2_1_2,Gara,1,5.1
5,D,5_53940_2_1_1,Gara,1,5.1
5,D,5_55740_2_1_2,Gara,1,5.1
5,D,5_57540_2_1_1,Gara,1,5.1
5,D,5_59340_2_1_2,Gara,1,5.1
5,D,5_61200_2_1_1,Gara,1,5.1
5,D,5_63600_2_1_2,Gara,1,5.1
5,D,5_66000_2_1_1,Gara,1,5.1
5,D,5_68400_2_1_1,Gara,1,5.1
5,D,5_70800_2_1_2,Gara,1,5.1
5,D,5_71940_2_1_1,Gara,1,5.1
5,D,5_73740_2_1_2,Gara,1,5.1
5,D,5_75540_2_1_1,Gara,1,5.1
5,D,5_77340_2_1_2,Gara,1,5.1
5,D,5_21480_2_0_2,Valea Aurie 1,0,5.0
5,D,5_22620_2_0_1,Valea Aurie 1,0,5.0
5,D,5_24900_2_0_1,Valea Aurie 1,0,5.0
5,D,5_27180_2_0_1,Valea Aurie 1,0,5.0
5,D,5_28680_2_0_2,Valea Aurie 1,0,5.0
5,D,5_30480_2_0_1,Valea Aurie 1,0,5.0
5,D,5_32280_2_0_2,Valea Aurie 1,0,5.0
5,D,5_34260_2_0_1,Valea Aurie 1,0,5.0
5,D,5_36060_2_0_2,Valea Aurie 1,0,5.0
5,D,5_37680_2_0_1,Valea Aurie 1,0,5.0
5,D,5_39480_2_0_2,Valea Aurie 1,0,5.0
5,D,5_41280_2_0_1,Valea Aurie 1,0,5.0
5,D,5_43080_2_0_2,Valea Aurie 1,0,5.0
5,D,5_44880_2_0_1,Valea Aurie 1,0,5.0
5,D,5_46680_2_0_2,Valea Aurie 1,0,5.0
5,D,5_48480_2_0_1,Valea Aurie 1,0,5.0
5,D,5_50280_2_0_2,Valea Aurie 1,0,5.0
5,D,5_52080_2_0_1,Valea Aurie 1,0,5.0
5,D,5_53880_2_0_2,Valea Aurie 1,0,5.0
5,D,5_55680_2_0_1,Valea Aurie 1,0,5.0
5,D,5_57480_2_0_2,Valea Aurie 1,0,5.0
5,D,5_59280_2_0_1,Valea Aurie 1,0,5.0
5,D,5_61080_2_0_2,Valea Aurie 1,0,5.0
5,D,5_62880_2_0_1,Valea Aurie 1,0,5.0
5,D,5_64680_2_0_2,Valea Aurie 1,0,5.0
5,D,5_67200_2_0_1,Valea Aurie 1,0,5.0
5,D,5_69600_2_0_1,Valea Aurie 1,0,5.0
5,D,5_72000_2_0_2,Valea Aurie 1,0,5.0
5,D,5_73680_2_0_1,Valea Aurie 1,0,5.0
5,D,5_75480_2_0_2,Valea Aurie 1,0,5.0
5,D,5_77280_2_0_1,Valea Aurie 1,0,5.0
10,LV,10_18600_0_1_1,Scandia 1,1,10.1
10,LV,10_19800_0_1_2,Scandia 1,1,10.1
10,LV,10_20700_0_1_3,Scandia 1,1,10.1
10,LV,10_21900_0_1_4,Scandia 1,1,10.1
10,LV,10_23100_0_1_1,Scandia 1,1,10.1
10,LV,10_26880_0_1_4,Scandia 1,1,10.1
10,LV,10_28500_0_1_1,Scandia 1,1,10.1
10,LV,10_30600_0_1_3,Scandia 1,1,10.1
10,LV,10_32100_0_1_4,Scandia 1,1,10.1
10,LV,10_33600_0_1_1,Scandia 1,1,10.1
10,LV,10_35100_0_1_3,Scandia 1,1,10.1
10,LV,10_36600_0_1_4,Scandia 1,1,10.1
10,LV,10_38100_0_1_1,Scandia 1,1,10.1
10,LV,10_39600_0_1_3,Scandia 1,1,10.1
10,LV,10_41100_0_1_4,Scandia 1,1,10.1
10,LV,10_42600_0_1_1,Scandia 1,1,10.1
10,LV,10_44100_0_1_3,Scandia 1,1,10.1
10,LV,10_45600_0_1_4,Scandia 1,1,10.1
10,LV,10_47100_0_1_1,Scandia 1,1,10.1
10,LV,10_48300_0_1_2,Scandia 1,1,10.1
10,LV,10_49200_0_1_3,Scandia 1,1,10.1
10,LV,10_50700_0_1_4,Scandia 1,1,10.1
10,LV,10_52500_0_1_1,Scandia 1,1,10.1
10,LV,10_56100_0_1_4,Scandia 1,1,10.1
10,LV,10_57300_0_1_1,Scandia 1,1,10.1
10,LV,10_59400_0_1_3,Scandia 1,1,10.1
10,LV,10_60900_0_1_4,Scandia 1,1,10.1
10,LV,10_62400_0_1_1,Scandia 1,1,10.1
10,LV,10_63900_0_1_3,Scandia 1,1,10.1
10,LV,10_65400_0_1_4,Scandia 1,1,10.1
10,LV,10_66900_0_1_1,Scandia 1,1,10.1
10,LV,10_68400_0_1_3,Scandia 1,1,10.1
10,LV,10_69900_0_1_4,Scandia 1,1,10.1
10,LV,10_71400_0_1_1,Scandia 1,1,10.1
10,LV,10_72900_0_1_3,Scandia 1,1,10.1
10,LV,10_74400_0_1_4,Scandia 1,1,10.1
10,LV,10_75900_0_1_1,Scandia 1,1,10.1
10,LV,10_77400_0_1_3,Scandia 1,1,10.1
10,LV,10_78900_0_1_4,Scandia 1,1,10.1
10,LV,10_80400_0_1_1,Scandia 1,1,10.1
10,LV,10_19200_0_0_4,Zavoi 1,0,10.0
10,LV,10_21000_0_0_1,Zavoi 1,0,10.0
10,LV,10_24300_0_0_4,Zavoi 1,0,10.0
10,LV,10_25800_0_0_1,Zavoi 1,0,10.0
10,LV,10_27000_0_0_2,Zavoi 1,0,10.0
10,LV,10_28380_0_0_3,Zavoi 1,0,10.0
10,LV,10_29400_0_0_4,Zavoi 1,0,10.0
10,LV,10_30780_0_0_1,Zavoi 1,0,10.0
10,LV,10_32880_0_0_3,Zavoi 1,0,10.0
10,LV,10_34380_0_0_4,Zavoi 1,0,10.0
10,LV,10_35880_0_0_1,Zavoi 1,0,10.0
10,LV,10_37380_0_0_3,Zavoi 1,0,10.0
10,LV,10_38880_0_0_4,Zavoi 1,0,10.0
10,LV,10_40380_0_0_1,Zavoi 1,0,10.0
10,LV,10_41880_0_0_3,Zavoi 1,0,10.0
10,LV,10_43380_0_0_4,Zavoi 1,0,10.0
10,LV,10_44880_0_0_1,Zavoi 1,0,10.0
10,LV,10_46380_0_0_3,Zavoi 1,0,10.0
10,LV,10_47880_0_0_4,Zavoi 1,0,10.0
10,LV,10_49800_0_0_1,Zavoi 1,0,10.0
10,LV,10_53400_0_0_4,Zavoi 1,0,10.0
10,LV,10_54600_0_0_1,Zavoi 1,0,10.0
10,LV,10_56160_0_0_2,Zavoi 1,0,10.0
10,LV,10_57300_0_0_3,Zavoi 1,0,10.0
10,LV,10_58680_0_0_4,Zavoi 1,0,10.0
10,LV,10_60000_0_0_1,Zavoi 1,0,10.0
10,LV,10_61680_0_0_3,Zavoi 1,0,10.0
10,LV,10_63180_0_0_4,Zavoi 1,0,10.0
10,LV,10_64680_0_0_1,Zavoi 1,0,10.0
10,LV,10_66180_0_0_3,Zavoi 1,0,10.0
10,LV,10_67680_0_0_4,Zavoi 1,0,10.0
10,LV,10_69180_0_0_1,Zavoi 1,0,10.0
10,LV,10_70680_0_0_3,Zavoi 1,0,10.0
10,LV,10_72180_0_0_4,Zavoi 1,0,10.0
10,LV,10_73680_0_0_1,Zavoi 1,0,10.0
10,LV,10_75180_0_0_3,Zavoi 1,0,10.0
10,LV,10_76680_0_0_4,Zavoi 1,0,10.0
10,LV,10_78180_0_0_1,Zavoi 1,0,10.0
10,LV,10_82800_0_0_1,Zavoi 1,0,10.0
10,LV,10_84600_0_0_3,Zavoi 1,0,10.0
10,S,10_19200_1_0_2,Zavoi 1,0,10.0
10,S,10_21000_1_0_1,Zavoi 1,0,10.0
10,S,10_23760_1_0_2,Zavoi 1,0,10.0
10,S,10_25500_1_0_1,Zavoi 1,0,10.0
10,S,10_27780_1_0_2,Zavoi 1,0,10.0
10,S,10_30000_1_0_1,Zavoi 1,0,10.0
10,S,10_32280_1_0_2,Zavoi 1,0,10.0
10,S,10_34500_1_0_1,Zavoi 1,0,10.0
10,S,10_36780_1_0_2,Zavoi 1,0,10.0
10,S,10_39000_1_0_1,Zavoi 1,0,10.0
10,S,10_41280_1_0_2,Zavoi 1,0,10.0
10,S,10_43500_1_0_1,Zavoi 1,0,10.0
10,S,10_45780_1_0_2,Zavoi 1,0,10.0
10,S,10_48000_1_0_1,Zavoi 1,0,10.0
10,S,10_50280_1_0_2,Zavoi 1,0,10.0
10,S,10_52500_1_0_1,Zavoi 1,0,10.0
10,S,10_54780_1_0_2,Zavoi 1,0,10.0
10,S,10_57000_1_0_1,Zavoi 1,0,10.0
10,S,10_59100_1_0_2,Zavoi 1,0,10.0
10,S,10_61200_1_0_1,Zavoi 1,0,10.0
10,S,10_63000_1_0_2,Zavoi 1,0,10.0
10,S,10_70500_1_0_1,Zavoi 1,0,10.0
10,S,10_72600_1_0_2,Zavoi 1,0,10.0
10,S,10_74820_1_0_1,Zavoi 1,0,10.0
10,S,10_77100_1_0_2,Zavoi 1,0,10.0
10,S,10_79320_1_0_1,Zavoi 1,0,10.0
10,S,10_81600_1_0_2,Zavoi 1,0,10.0
10,S,10_83700_1_0_1,Zavoi 1,0,10.0
10,S,10_18900_1_1_1,Scandia 1,1,10.1
10,S,10_21480_1_1_2,Scandia 1,1,10.1
10,S,10_23100_1_1_1,Scandia 1,1,10.1
10,S,10_25500_1_1_2,Scandia 1,1,10.1
10,S,10_27780_1_1_1,Scandia 1,1,10.1
10,S,10_30000_1_1_2,Scandia 1,1,10.1
10,S,10_32280_1_1_1,Scandia 1,1,10.1
10,S,10_34500_1_1_2,Scandia 1,1,10.1
10,S,10_36780_1_1_1,Scandia 1,1,10.1
10,S,10_39000_1_1_2,Scandia 1,1,10.1
10,S,10_41280_1_1_1,Scandia 1,1,10.1
10,S,10_43500_1_1_2,Scandia 1,1,10.1
10,S,10_45780_1_1_1,Scandia 1,1,10.1
10,S,10_48000_1_1_2,Scandia 1,1,10.1
10,S,10_50280_1_1_1,Scandia 1,1,10.1
10,S,10_52500_1_1_2,Scandia 1,1,10.1
10,S,10_54780_1_1_1,Scandia 1,1,10.1
10,S,10_57000_1_1_2,Scandia 1,1,10.1
10,S,10_59100_1_1_1,Scandia 1,1,10.1
10,S,10_60720_1_1_2,Scandia 1,1,10.1
10,S,10_63300_1_1_1,Scandia 1,1,10.1
10,S,10_65100_1_1_2,Scandia 1,1,10.1
10,S,10_72600_1_1_1,Scandia 1,1,10.1
10,S,10_74820_1_1_2,Scandia 1,1,10.1
10,S,10_77100_1_1_1,Scandia 1,1,10.1
10,S,10_79320_1_1_2,Scandia 1,1,10.1
10,S,10_81600_1_1_1,Scandia 1,1,10.1
10,S,10_83700_1_1_2,Scandia 1,1,10.1
10,D,10_19200_2_0_2,Zavoi 1,0,10.0
10,D,10_21000_2_0_1,Zavoi 1,0,10.0
10,D,10_23760_2_0_2,Zavoi 1,0,10.0
10,D,10_25500_2_0_1,Zavoi 1,0,10.0
10,D,10_27780_2_0_2,Zavoi 1,0,10.0
10,D,10_30000_2_0_1,Zavoi 1,0,10.0
10,D,10_32280_2_0_2,Zavoi 1,0,10.0
10,D,10_34500_2_0_1,Zavoi 1,0,10.0
10,D,10_36780_2_0_2,Zavoi 1,0,10.0
10,D,10_39000_2_0_1,Zavoi 1,0,10.0
10,D,10_41280_2_0_2,Zavoi 1,0,10.0
10,D,10_43500_2_0_1,Zavoi 1,0,10.0
10,D,10_45780_2_0_2,Zavoi 1,0,10.0
10,D,10_48000_2_0_1,Zavoi 1,0,10.0
10,D,10_50280_2_0_2,Zavoi 1,0,10.0
10,D,10_52500_2_0_1,Zavoi 1,0,10.0
10,D,10_54780_2_0_2,Zavoi 1,0,10.0
10,D,10_57000_2_0_1,Zavoi 1,0,10.0
10,D,10_59100_2_0_2,Zavoi 1,0,10.0
10,D,10_61200_2_0_1,Zavoi 1,0,10.0
10,D,10_63000_2_0_2,Zavoi 1,0,10.0
10,D,10_70500_2_0_1,Zavoi 1,0,10.0
10,D,10_72600_2_0_2,Zavoi 1,0,10.0
10,D,10_74820_2_0_1,Zavoi 1,0,10.0
10,D,10_77100_2_0_2,Zavoi 1,0,10.0
10,D,10_79320_2_0_1,Zavoi 1,0,10.0
10,D,10_83700_2_0_1,Zavoi 1,0,10.0
10,D,10_18900_2_1_1,Scandia 1,1,10.1
10,D,10_21480_2_1_2,Scandia 1,1,10.1
10,D,10_23100_2_1_1,Scandia 1,1,10.1
10,D,10_25500_2_1_2,Scandia 1,1,10.1
10,D,10_27780_2_1_1,Scandia 1,1,10.1
10,D,10_30000_2_1_2,Scandia 1,1,10.1
10,D,10_32280_2_1_1,Scandia 1,1,10.1
10,D,10_34500_2_1_2,Scandia 1,1,10.1
10,D,10_36780_2_1_1,Scandia 1,1,10.1
10,D,10_39000_2_1_2,Scandia 1,1,10.1
10,D,10_41280_2_1_1,Scandia 1,1,10.1
10,D,10_43500_2_1_2,Scandia 1,1,10.1
10,D,10_45780_2_1_1,Scandia 1,1,10.1
10,D,10_48000_2_1_2,Scandia 1,1,10.1
10,D,10_50280_2_1_1,Scandia 1,1,10.1
10,D,10_52500_2_1_2,Scandia 1,1,10.1
10,D,10_54780_2_1_1,Scandia 1,1,10.1
10,D,10_57000_2_1_2,Scandia 1,1,10.1
10,D,10_59100_2_1_1,Scandia 1,1,10.1
10,D,10_60720_2_1_2,Scandia 1,1,10.1
10,D,10_63300_2_1_1,Scandia 1,1,10.1
10,D,10_65100_2_1_2,Scandia 1,1,10.1
10,D,10_72600_2_1_1,Scandia 1,1,10.1
10,D,10_74820_2_1_2,Scandia 1,1,10.1
10,D,10_77100_2_1_1,Scandia 1,1,10.1
10,D,10_79320_2_1_2,Scandia 1,1,10.1
10,D,10_81600_2_1_1,Scandia 1,1,10.1
11,LV,11_21420_0_0_5,Siretului 2,0,11.0
11,LV,11_22500_0_0_1,Siretului 2,0,11.0
11,LV,11_23700_0_0_2,Siretului 2,0,11.0
11,LV,11_24840_0_0_4,Siretului 2,0,11.0
11,LV,11_26100_0_0_5,Siretului 2,0,11.0
11,LV,11_26880_0_0_1,Siretului 2,0,11.0
11,LV,11_27960_0_0_2,Siretului 2,0,11.0
11,LV,11_28680_0_0_3,Siretului 2,0,11.0
11,LV,11_29760_0_0_4,Siretului 2,0,11.0
11,LV,11_30600_0_0_5,Siretului 2,0,11.0
11,LV,11_31680_0_0_1,Siretului 2,0,11.0
11,LV,11_32640_0_0_2,Siretului 2,0,11.0
11,LV,11_33600_0_0_3,Siretului 2,0,11.0
11,LV,11_34560_0_0_4,Siretului 2,0,11.0
11,LV,11_35520_0_0_5,Siretului 2,0,11.0
11,LV,11_36480_0_0_1,Siretului 2,0,11.0
11,LV,11_37680_0_0_2,Siretului 2,0,11.0
11,LV,11_38880_0_0_4,Siretului 2,0,11.0
11,LV,11_40080_0_0_5,Siretului 2,0,11.0
11,LV,11_41280_0_0_1,Siretului 2,0,11.0
11,LV,11_42480_0_0_2,Siretului 2,0,11.0
11,LV,11_43680_0_0_4,Siretului 2,0,11.0
11,LV,11_44880_0_0_5,Siretului 2,0,11.0
11,LV,11_46080_0_0_1,Siretului 2,0,11.0
11,LV,11_47280_0_0_2,Siretului 2,0,11.0
11,LV,11_48480_0_0_4,Siretului 2,0,11.0
11,LV,11_49680_0_0_5,Siretului 2,0,11.0
11,LV,11_50880_0_0_1,Siretului 2,0,11.0
11,LV,11_52200_0_0_2,Siretului 2,0,11.0
11,LV,11_53700_0_0_3,Siretului 2,0,11.0
11,LV,11_54900_0_0_4,Siretului 2,0,11.0
11,LV,11_54900_0_0_5,Siretului 2,0,11.0
11,LV,11_56160_0_0_1,Siretului 2,0,11.0
11,LV,11_57120_0_0_2,Siretului 2,0,11.0
11,LV,11_58620_0_0_3,Siretului 2,0,11.0
11,LV,11_60240_0_0_5,Siretului 2,0,11.0
11,LV,11_61500_0_0_1,Siretului 2,0,11.0
11,LV,11_62400_0_0_2,Siretului 2,0,11.0
11,LV,11_63900_0_0_3,Siretului 2,0,11.0
11,LV,11_65100_0_0_5,Siretului 2,0,11.0
11,LV,11_66300_0_0_1,Siretului 2,0,11.0
11,LV,11_67200_0_0_2,Siretului 2,0,11.0
11,LV,11_68700_0_0_3,Siretului 2,0,11.0
11,LV,11_69480_0_0_5,Siretului 2,0,11.0
11,LV,11_70680_0_0_1,Siretului 2,0,11.0
11,LV,11_72000_0_0_2,Siretului 2,0,11.0
11,LV,11_73200_0_0_3,Siretului 2,0,11.0
11,LV,11_74400_0_0_5,Siretului 2,0,11.0
11,LV,11_75600_0_0_1,Siretului 2,0,11.0
11,LV,11_76800_0_0_2,Siretului 2,0,11.0
11,LV,11_78300_0_0_3,Siretului 2,0,11.0
11,LV,11_79680_0_0_5,Siretului 2,0,11.0
11,LV,11_82080_0_0_2,Siretului 2,0,11.0
11,LV,11_83700_0_0_3,Siretului 2,0,11.0
11,LV,11_83700_0_0_5,Siretului 2,0,11.0
11,LV,11_19800_0_1_1,Sc Continental,1,11.1
11,LV,11_20820_0_1_2,Sc Continental,1,11.1
11,LV,11_21780_0_1_3,Sc Continental,1,11.1
11,LV,11_22260_0_1_4,Sc Continental,1,11.1
11,LV,11_23340_0_1_5,Sc Continental,1,11.1
11,LV,11_24300_0_1_1,Sc Continental,1,11.1
11,LV,11_25740_0_1_2,Sc Continental,1,11.1
11,LV,11_26340_0_1_3,Sc Continental,1,11.1
11,LV,11_26940_0_1_4,Sc Continental,1,11.1
11,LV,11_28260_0_1_5,Sc Continental,1,11.1
11,LV,11_29640_0_1_1,Sc Continental,1,11.1
11,LV,11_30300_0_1_2,Sc Continental,1,11.1
11,LV,11_31260_0_1_3,Sc Continental,1,11.1
11,LV,11_32220_0_1_4,Sc Continental,1,11.1
11,LV,11_33180_0_1_5,Sc Continental,1,11.1
11,LV,11_34140_0_1_1,Sc Continental,1,11.1
11,LV,11_35340_0_1_2,Sc Continental,1,11.1
11,LV,11_36540_0_1_4,Sc Continental,1,11.1
11,LV,11_37740_0_1_5,Sc Continental,1,11.1
11,LV,11_38940_0_1_1,Sc Continental,1,11.1
11,LV,11_40140_0_1_2,Sc Continental,1,11.1
11,LV,11_41340_0_1_4,Sc Continental,1,11.1
11,LV,11_42540_0_1_5,Sc Continental,1,11.1
11,LV,11_43740_0_1_1,Sc Continental,1,11.1
11,LV,11_44940_0_1_2,Sc Continental,1,11.1
11,LV,11_46140_0_1_4,Sc Continental,1,11.1
11,LV,11_47340_0_1_5,Sc Continental,1,11.1
11,LV,11_48480_0_1_1,Sc Continental,1,11.1
11,LV,11_49560_0_1_2,Sc Continental,1,11.1
11,LV,11_50640_0_1_3,Sc Continental,1,11.1
11,LV,11_51720_0_1_4,Sc Continental,1,11.1
11,LV,11_52560_0_1_5,Sc Continental,1,11.1
11,LV,11_53880_0_1_1,Sc Continental,1,11.1
11,LV,11_54960_0_1_2,Sc Continental,1,11.1
11,LV,11_56400_0_1_3,Sc Continental,1,11.1
11,LV,11_57240_0_1_4,Sc Continental,1,11.1
11,LV,11_57900_0_1_5,Sc Continental,1,11.1
11,LV,11_58980_0_1_1,Sc Continental,1,11.1
11,LV,11_59940_0_1_2,Sc Continental,1,11.1
11,LV,11_61800_0_1_3,Sc Continental,1,11.1
11,LV,11_63000_0_1_5,Sc Continental,1,11.1
11,LV,11_64500_0_1_1,Sc Continental,1,11.1
11,LV,11_65100_0_1_2,Sc Continental,1,11.1
11,LV,11_66600_0_1_3,Sc Continental,1,11.1
11,LV,11_67500_0_1_5,Sc Continental,1,11.1
11,LV,11_68460_0_1_1,Sc Continental,1,11.1
11,LV,11_69660_0_1_2,Sc Continental,1,11.1
11,LV,11_70860_0_1_3,Sc Continental,1,11.1
11,LV,11_72060_0_1_5,Sc Continental,1,11.1
11,LV,11_73260_0_1_1,Sc Continental,1,11.1
11,LV,11_74460_0_1_2,Sc Continental,1,11.1
11,LV,11_75660_0_1_3,Sc Continental,1,11.1
11,LV,11_76860_0_1_5,Sc Continental,1,11.1
11,LV,11_79440_0_1_2,Sc Continental,1,11.1
11,LV,11_80520_0_1_3,Sc Continental,1,11.1
11,LV,11_81780_0_1_5,Sc Continental,1,11.1
11,S,11_24420_1_0_1,Aron Pumnul,0,11.0
11,S,11_26100_1_0_2,Aron Pumnul,0,11.0
11,S,11_28260_1_0_1,Aron Pumnul,0,11.0
11,S,11_30600_1_0_2,Aron Pumnul,0,11.0
11,S,11_33000_1_0_1,Aron Pumnul,0,11.0
11,S,11_35400_1_0_2,Aron Pumnul,0,11.0
11,S,11_37800_1_0_1,Aron Pumnul,0,11.0
11,S,11_40200_1_0_2,Aron Pumnul,0,11.0
11,S,11_42600_1_0_1,Aron Pumnul,0,11.0
11,S,11_45000_1_0_2,Aron Pumnul,0,11.0
11,S,11_47400_1_0_1,Aron Pumnul,0,11.0
11,S,11_49800_1_0_2,Aron Pumnul,0,11.0
11,S,11_52800_1_0_1,Aron Pumnul,0,11.0
11,S,11_54900_1_0_2,Aron Pumnul,0,11.0
11,S,11_58200_1_0_1,Aron Pumnul,0,11.0
11,S,11_59400_1_0_2,Aron Pumnul,0,11.0
11,S,11_63900_1_0_2,Aron Pumnul,0,11.0
11,S,11_69300_1_0_2,Aron Pumnul,0,11.0
11,S,11_73800_1_0_2,Aron Pumnul,0,11.0
11,S,11_78120_1_0_2,Aron Pumnul,0,11.0
11,S,11_83700_1_0_2,Aron Pumnul,0,11.0
11,S,11_21960_1_1_1,Sc Continental,1,11.1
11,S,11_23160_1_1_2,Sc Continental,1,11.1
11,S,11_26160_1_1_1,Sc Continental,1,11.1
11,S,11_27960_1_1_2,Sc Continental,1,11.1
11,S,11_30360_1_1_1,Sc Continental,1,11.1
11,S,11_32760_1_1_2,Sc Continental,1,11.1
11,S,11_35160_1_1_1,Sc Continental,1,11.1
11,S,11_37560_1_1_2,Sc Continental,1,11.1
11,S,11_39960_1_1_1,Sc Continental,1,11.1
11,S,11_42360_1_1_2,Sc Continental,1,11.1
11,S,11_45360_1_1_1,Sc Continental,1,11.1
11,S,11_47160_1_1_2,Sc Continental,1,11.1
11,S,11_50160_1_1_1,Sc Continental,1,11.1
11,S,11_51960_1_1_2,Sc Continental,1,11.1
11,S,11_54540_1_1_1,Sc Continental,1,11.1
11,S,11_56760_1_1_2,Sc Continental,1,11.1
11,S,11_61560_1_1_2,Sc Continental,1,11.1
11,S,11_65760_1_1_2,Sc Continental,1,11.1
11,S,11_71160_1_1_2,Sc Continental,1,11.1
11,S,11_75960_1_1_2,Sc Continental,1,11.1
11,S,11_80460_1_1_2,Sc Continental,1,11.1
11,D,11_24420_2_0_1,Aron Pumnul,0,11.0
11,D,11_26100_2_0_2,Aron Pumnul,0,11.0
11,D,11_28260_2_0_1,Aron Pumnul,0,11.0
11,D,11_30600_2_0_2,Aron Pumnul,0,11.0
11,D,11_33000_2_0_1,Aron Pumnul,0,11.0
11,D,11_35400_2_0_2,Aron Pumnul,0,11.0
11,D,11_37800_2_0_1,Aron Pumnul,0,11.0
11,D,11_40200_2_0_2,Aron Pumnul,0,11.0
11,D,11_42600_2_0_1,Aron Pumnul,0,11.0
11,D,11_45000_2_0_2,Aron Pumnul,0,11.0
11,D,11_47400_2_0_1,Aron Pumnul,0,11.0
11,D,11_49800_2_0_2,Aron Pumnul,0,11.0
11,D,11_52800_2_0_1,Aron Pumnul,0,11.0
11,D,11_54900_2_0_2,Aron Pumnul,0,11.0
